title,link,time,text
"Buy IndusInd Bank, target price Rs 1450: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1450-motilal-oswal-financial-services/articleshow/99750272.cms,"Apr 25, 2023, 11:02 AM IST","Promoters held 16.5 per cent stake in the company as of 31-Mar-2023, while FIIs owned 42.16 per cent, DIIs 26.38 per cent."
"Buy IndusInd Bank, target price Rs 1375: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1375-jm-financial/articleshow/99749603.cms,"Apr 25, 2023, 10:37 AM IST","IndusInd Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 85503.65 Crore)."
"Buy Samvardhana Motherson International, target price Rs 100: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-samvardhana-motherson-internationa-target-price-rs-100-jm-financial/articleshow/99749312.cms,"Apr 25, 2023, 10:27 AM IST",The brokerage reiterates BUY with Mar’24 TP of INR 100 (18x FY25e EPS). Global slowdown and continued inflationary pressure are the key risk
"Buy IndusInd Bank, target price Rs 1322: LKP Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1322-lkp-securities/articleshow/99748843.cms,"Apr 25, 2023, 10:09 AM IST","IndusInd Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 85503.65 Crore)."
"Buy Bank of Baroda, target price Rs 182.3 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bank-of-baroda-target-price-rs-182-3-icici-direct/articleshow/99748705.cms,"Apr 25, 2023, 10:01 AM IST","Bank of Baroda, incorporated in the year 1911, is a banking company (having a market cap of Rs 94687.64 Crore)."
"Buy Larsen & Toubro, target price Rs 2253: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-larsen-amp-toubro-target-price-rs-2253-icici-direct/articleshow/99748445.cms,"Apr 25, 2023, 09:50 AM IST","Larsen & Toubro, incorporated in the year 1946, is a Large Cap company (having a market cap of Rs 313267.93 Crore) operating in Construction sector."
"Buy Aditya Birla Capital, target price Rs 168: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-capital-target-price-rs-168-icici-securities/articleshow/99748193.cms,"Apr 25, 2023, 09:38 AM IST","Aditya Birla Capital, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 38881.34 Crore) operating in NBFC sector."
"Buy Dr. Reddy's Laboratories, target price Rs 4980: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dr-reddys-laboratories-target-price-rs-4980-icici-securities/articleshow/99748056.cms,"Apr 25, 2023, 09:30 AM IST","Promoters held 26.7 per cent stake in the company as of 31-Mar-2023, while FIIs owned 27.25 per cent, DIIs 23.03 per cent."
"Buy Titan Company, target price Rs 2730: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-titan-company-target-price-rs-2730-icici-securities/articleshow/99748003.cms,"Apr 25, 2023, 09:26 AM IST","Titan Company, incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 233447.81 Crore) operating in Gems and Jewellery sector."
"Buy IndusInd Bank, target price Rs 1360: BNP Paribas Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indusind-bank-target-price-rs-1360-bnp-paribas-securities/articleshow/99726237.cms,"Apr 24, 2023, 01:25 PM IST","The key upside risk to the brokerage's call is a full cyclical reversal and high growth sentiment in its core CV, MFI businesses that may accelerate earnings momentum."
"Buy Axis Bank, target price Rs 1140: BNP Paribas Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-1140-bnp-paribas-securities/articleshow/99726073.cms,"Apr 24, 2023, 01:18 PM IST","A protracted high interest-rate cycle is a greater risk to the bank than to large private peers, in terms of potential market share loss in prime credit."
"Buy ICICI Bank, target price Rs 1130: BNP Paribas Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-1130-bnp-paribas-securities/articleshow/99725916.cms,"Apr 24, 2023, 01:12 PM IST","ICICI Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 626253.83 Crore)."
"Buy HDFC Bank, target price Rs 2180: BNP Paribas Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-2180-bnp-paribas-securities/articleshow/99725667.cms,"Apr 24, 2023, 01:05 PM IST","HDFC Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 935890.26 Crore)."
"Buy Aarti Industries, target price Rs 563.9 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aarti-industries-target-price-rs-563-9-icici-direct/articleshow/99724289.cms,"Apr 24, 2023, 12:21 PM IST","Aarti Industries, incorporated in the year 1984, is a Mid Cap company (having a market cap of Rs 20041.04 Crore) operating in Pharmaceuticals sector."
"Buy Kotak Mahindra Bank, target price Rs 1912.7: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-kotak-mahindra-bank-target-price-rs-1912-7-icici-direct/articleshow/99724078.cms,"Apr 24, 2023, 12:14 PM IST","Kotak Mahindra Bank, incorporated in the year 1985, is a banking company (having a market cap of Rs 373780.55 Crore)."
"Buy ICICI Bank, target price Rs 1058: LKP Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-1058-lkp-securities/articleshow/99723754.cms,"Apr 24, 2023, 12:01 PM IST","ICICI Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 625555.55 Crore)."
"Buy Navin Fluorine International, target price Rs 5080: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-navin-fluorine-international-target-price-rs-5080-jm-financial/articleshow/99723513.cms,"Apr 24, 2023, 11:53 AM IST","Navin Fluorine International, incorporated in the year 1998, is a Mid Cap company (having a market cap of Rs 23391.64 Crore) operating in Chemicals sector."
"Buy HDFC Bank, target price Rs 1840: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-1840-jm-financial/articleshow/99723106.cms,"Apr 24, 2023, 11:37 AM IST","Promoters held 25.59 per cent stake in the company as of 31-Mar-2023, while FIIs owned 32.24 per cent, DIIs 28.03 per cent."
"Buy Hindustan Zinc, target price Rs 335: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-zinc-target-price-rs-335-jm-financial/articleshow/99722317.cms,"Apr 24, 2023, 11:07 AM IST","Hindustan Zinc key Products/Revenue Segments include Scrap, Export Incentives, Wind Energy and Other Operating Revenue for the year ending 31-Mar-2022."
"Buy ICICI Bank, target price Rs 1115: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-1115-jm-financial/articleshow/99721989.cms,"Apr 24, 2023, 10:56 AM IST","Promoters held 0 per cent stake in the company as of 31-Mar-2023, while FIIs owned 44.16 per cent, DIIs 44.99 per cent."
"Buy Reliance Industries, target price Rs 2900: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-reliance-industries-target-price-rs-2900-jm-financial/articleshow/99721175.cms,"Apr 24, 2023, 10:24 AM IST","The brokerage reiterated BUY (unchanged TP of Rs 2,900) given RIL’s industry leading capabilities across businesses and expectation of robust 13-14% EPS CAGR over the next 3-5 years."
"Sell ABB India, target price Rs 2960 Nuvama Wealth brokerage",https://economictimes.indiatimes.com/markets/stocks/recos/sell-abb-india-target-price-rs-2960-nuvama-wealth-brokerage/articleshow/99720869.cms,"Apr 24, 2023, 10:09 AM IST","ABB India, incorporated in the year 1949, is a Large Cap company (having a market cap of Rs 66821.07 Crore) operating in Engineering sector."
"Buy Poonawalla Fincorp, target price Rs 332: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/buy-poonawalla-fincorp-target-price-rs-332-nuvama-wealthnbsp/articleshow/99720374.cms,"Apr 24, 2023, 09:46 AM IST","Poonawalla Fincorp, incorporated in the year 1978, is a Small Cap company (having a market cap of Rs 23821.73 Crore) operating in NBFC sector."
"Buy Balrampur Chini Mills, target price Rs 445: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/buy-balrampur-chini-mills-target-price-rs-445-nuvama-wealthnbsp/articleshow/99720294.cms,"Apr 24, 2023, 09:40 AM IST",Registered its highest ever weekly close in a year indicating bullish momentum.
"Buy Relaxo Footwears, target price Rs 930: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-relaxo-footwears-target-price-rs-930-sharekhan-by-bnp-paribas/articleshow/99662629.cms,"Apr 21, 2023, 01:29 PM IST","Relaxo Footwears, incorporated in the year 1984, is a Mid Cap company (having a market cap of Rs 20536.40 Crore) operating in Leather sector."
"Buy Bata India, target price Rs 1775 Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bata-india-target-price-rs-1775-sharekhan-by-bnp-paribas/articleshow/99662426.cms,"Apr 21, 2023, 01:21 PM IST","Bata India, incorporated in the year 1931, is a Large Cap company (having a market cap of Rs 18957.81 Crore) operating in Leather sector."
"Hold Tata Power Company, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-tata-power-company-target-price-rs-220-jm-financial/articleshow/99660849.cms,"Apr 21, 2023, 12:24 PM IST","Tata Power Company, incorporated in the year 1919, is a Mid Cap company (having a market cap of Rs 62596.70 Crore) operating in Power sector."
"Hold JSW Energy, target price Rs 270 : JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-jsw-energy-target-price-rs-270-jm-financial/articleshow/99660695.cms,"Apr 21, 2023, 12:18 PM IST","JSW Energy, incorporated in the year 1994, is a Mid Cap company (having a market cap of Rs 41939.23 Crore) operating in Power sector."
"Buy NTPC Ltd., target price Rs 205: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-ltd-target-price-rs-205-jm-financial/articleshow/99660153.cms,"Apr 21, 2023, 11:58 AM IST","NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 163728.21 Crore) operating in Power sector."
"Buy ICICI Prudential Life Insurance Company, target price Rs 600: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-prudential-life-insurance-company-target-price-rs-600-jm-financial/articleshow/99659520.cms,"Apr 21, 2023, 11:36 AM IST","ICICI Prudential Life Insurance Company, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 64145.90 Crore) operating in Financial Services sector."
"Buy Cyient, target price Rs 1360: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cyient-target-price-rs-1360-motilal-oswal-financial-services/articleshow/99659074.cms,"Apr 21, 2023, 11:22 AM IST","Cyient, incorporated in the year 1991, is a Mid Cap company (having a market cap of Rs 12737.69 Crore) operating in IT Software sector."
Motilal Oswal Financial Services neutral on Tata Communications; target price Rs 1200,https://economictimes.indiatimes.com/markets/stocks/recos/motilal-oswal-financial-services-neutral-on-tata-target-price-rs-1200/articleshow/99658924.cms,"Apr 21, 2023, 11:15 AM IST","Tata Communications, incorporated in the year 1986, is a Mid Cap company (having a market cap of Rs 34882.58 Crore) operating in Telecommunications sector."
"Buy ICICI Prudential Life Insurance Company, target price Rs 550: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-prudential-life-insurance-company-target-price-rs-550-motilal-oswal-financial-services/articleshow/99658720.cms,"Apr 21, 2023, 11:08 AM IST","ICICI Prudential Life Insurance Company, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 64145.90 Crore) operating in Financial Services sector."
"Buy HCL Technologies, target price Rs 1250 : Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hcl-technologies-target-price-rs-1250-motilal-oswal-financial-services/articleshow/99658443.cms,"Apr 21, 2023, 10:59 AM IST","The stock is trading at ~15x FY25E EPS, which offers a margin of safety."
"Hold Mastek, target price Rs 1880: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-mastek-target-price-rs-1880-icici-direct/articleshow/99658181.cms,"Apr 21, 2023, 10:50 AM IST",The brokerage expects revenues to grow at 12.8% CAGR in FY23-25E.
"Hold HCL Technologies, target price Rs 1065: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/hold-hcl-technologies-target-price-rs-1065-icici-securities/articleshow/99657995.cms,"Apr 21, 2023, 10:42 AM IST","HCL Technologies, incorporated in the year 1991, is a Large Cap company (having a market cap of Rs 286617.31 Crore) operating in IT Software sector."
"Buy Tata Communications, target price Rs 1510: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-communications-target-price-rs-1510-icici-securities/articleshow/99657136.cms,"Apr 21, 2023, 10:06 AM IST",The brokerage believes strong revenue growth will eventually drive operating leverage and margin improvement.
"Buy Prestige Estates Projects, target price Rs 530: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-prestige-estates-projects-target-price-rs-530-icici-securities/articleshow/99656935.cms,"Apr 21, 2023, 09:59 AM IST","Prestige Estates Projects, incorporated in the year 1997, is a Mid Cap company (having a market cap of Rs 18064.83 Crore) operating in Real Estate sector."
"Buy Tech Mahindra, target price Rs 1050: Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tech-mahindra-target-price-rs-1050-kotak-securitiesnbsp/articleshow/99656676.cms,"Apr 21, 2023, 09:46 AM IST","Tech Mahindra, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 99538.39 Crore) operating in IT Software sector."
"Buy Bajaj Auto, target price Rs 4450: Kotak Securities Limited",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bajaj-auto-target-price-rs-4450-kotak-securities-limited/articleshow/99656421.cms,"Apr 21, 2023, 09:34 AM IST","Bajaj Auto, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 121999.89 Crore) operating in Auto sector."
"Buy Tata Steel, target price Rs 112: Kotak Securities Limited",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-steel-target-price-rs-112-kotak-securities-limited/articleshow/99656094.cms,"Apr 21, 2023, 09:24 AM IST","Tata Steel, incorporated in the year 1907, is a Large Cap company (having a market cap of Rs 132013.30 Crore) operating in Metals - Ferrous sector."
"Buy Axis Bank, target price Rs 895: Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-895-kotak-securities-limited/articleshow/99655846.cms,"Apr 21, 2023, 09:11 AM IST","Axis Bank, incorporated in the year 1993, is a banking company (having a market cap of Rs 267301.52 Crore)."
"Add Indian Oil Corporation, target price Rs 87: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-indian-oil-corporation-target-price-rs-87-hdfc-securities/articleshow/99634619.cms,"Apr 20, 2023, 01:02 PM IST","The average Brent price is down ~8% QoQ and ~18% YoY to USD 81.4/bbl in Q4, implying an improvement in petrol/diesel marketing margins for the OMCs during the quarter."
"Add Reliance Industries, target price Rs 2674.: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-reliance-industries-target-price-rs-2674-hdfc-securities/articleshow/99634475.cms,"Apr 20, 2023, 12:55 PM IST","Reliance Industries, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 1585644.53 Crore) operating in Diversified sector."
"Hold Mastek, target price Rs 1740: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/hold-mastek-target-price-rs-1740-sharekhan-by-bnp-paribas/articleshow/99634154.cms,"Apr 20, 2023, 12:43 PM IST","Mastek, incorporated in the year 1982, is a Small Cap company (having a market cap of Rs 5488.36 Crore) operating in IT Software sector."
"Buy Schaeffler India, target price Rs 3328: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-schaeffler-india-target-price-rs-3328-sharekhan-by-bnp-paribas/articleshow/99634002.cms,"Apr 20, 2023, 12:37 PM IST","Schaeffler India, incorporated in the year 1962, is a Mid Cap company (having a market cap of Rs 43316.44 Crore) operating in Industrial Consumables sector."
"Buy Safari Industries (India), target price Rs 2750: Anand Rathi",https://economictimes.indiatimes.com/markets/stocks/recos/buy-safari-industries-india-target-price-rs-2750-anand-rathi/articleshow/99633218.cms,"Apr 20, 2023, 12:06 PM IST","Safari Industries (India), incorporated in the year 1980, is a Small Cap company (having a market cap of Rs 1296.01 Crore) operating in Plastics sector."
"Buy VIP Industries, target price Rs 850: Anand Rathi",https://economictimes.indiatimes.com/markets/stocks/recos/buy-vip-industries-target-price-rs-850-anand-rathi/articleshow/99632918.cms,"Apr 20, 2023, 11:54 AM IST","VIP Industries, incorporated in the year 1968, is a Mid Cap company (having a market cap of Rs 8357.66 Crore) operating in Plastics sector."
"Buy One97 Communications, target price Rs 865: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-one97-communications-target-price-rs-865-motilal-oswal-financial-services/articleshow/99632234.cms,"Apr 20, 2023, 11:25 AM IST","One97 Communications, incorporated in the year 2000, is a Small Cap company (having a market cap of Rs 42117.03 Crore) operating in Services sector."
"Buy Star Health and Allied Insurance Company, target price Rs 650 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-star-health-and-allied-insurance-company-target-price-rs-650-icici-direct/articleshow/99631685.cms,"Apr 20, 2023, 11:06 AM IST","Star Health and Allied Insurance Company, incorporated in the year 2005, is a Large Cap company (having a market cap of Rs 34176.45 Crore) operating in Financial Services sector."
"Hold ICICI Lombard General Insurance Company, target price Rs 1250: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-icici-lombard-general-insurance-company-target-price-rs-1250-icici-direct/articleshow/99631349.cms,"Apr 20, 2023, 10:54 AM IST","ICICI Lombard General Insurance Company, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 53036.60 Crore) operating in Financial Services sector."
"Buy Ipca Laboratories, target price Rs 940: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ipca-laboratories-target-price-rs-940-icici-direct/articleshow/99630750.cms,"Apr 20, 2023, 10:32 AM IST","Ipca Laboratories, incorporated in the year 1949, is a Mid Cap company (having a market cap of Rs 20933.14 Crore) operating in Pharmaceuticals sector."
"Buy Aditya Birla Capital, target price Rs 164.4 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-capital-target-price-rs-164-4-icici-direct/articleshow/99630476.cms,"Apr 20, 2023, 10:21 AM IST","Aditya Birla Capital, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 39038.51 Crore) operating in NBFC sector."
"Buy Sun Pharmaceutical Industries, target price Rs 1011.7 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sun-pharmaceutical-industries-target-price-rs-1011-7-icici-direct/articleshow/99630341.cms,"Apr 20, 2023, 10:14 AM IST",Price taking support at 61.8% retracement of recent up move and 50 day EMA signaling positive bias.
"Buy Triveni Engineering & Industries, target price Rs 298: IIFL",https://economictimes.indiatimes.com/markets/stocks/recos/buy-triveni-engineering-amp-industries-target-price-rs-298-iifl/articleshow/99629553.cms,"Apr 20, 2023, 09:44 AM IST",The stock has given a consolidation breakout.
"Buy Elgi Equipments, target price Rs 535: IIFL",https://economictimes.indiatimes.com/markets/stocks/recos/buy-elgi-equipments-target-price-rs-535-iifl/articleshow/99629321.cms,"Apr 20, 2023, 09:29 AM IST","Elgi Equipments, incorporated in the year 1960, is a Mid Cap company (having a market cap of Rs 16159.19 Crore) operating in Electric/Electronics sector."
"Buy Bharat Petroleum Corporation, target price Rs 353: IIFL",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-petroleum-corporation-target-price-rs-353-iifl/articleshow/99629234.cms,"Apr 20, 2023, 09:24 AM IST",The stock has given a breakout above its previous swing high.
"Buy Hero MotoCorp, target price Rs 2959: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hero-motocorp-target-price-rs-2959-hdfc-securities/articleshow/99607113.cms,"Apr 19, 2023, 12:48 PM IST","Hero MotoCorp, incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 48875.80 Crore) operating in Auto sector."
"Add Eicher Motors, target price Rs 3351: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-eicher-motors-target-price-rs-3351-hdfc-securities/articleshow/99607006.cms,"Apr 19, 2023, 12:44 PM IST",Its consolidated performance is also expected to be boosted by improved performance at VECV – volumes up 46% QoQ.
"Reduce Bajaj Auto, target price Rs 3857: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-bajaj-auto-target-price-rs-3857-hdfc-securities/articleshow/99606828.cms,"Apr 19, 2023, 12:39 PM IST","For Bajaj Auto (BAL), Q4 has been a relatively difficult quarter given: 1) 12% YoYdecline in volumes 2) sharp deterioration in exports mix to 40% of total from 44.7%in Q3FY23 and 60.2% in Q4FY22. The impact from this is likely to be partially offsetby improved domestic mix in favor of >125cc bikes and higher mix of 3Ws. Thecurrency (USD-INR) has largely remained stable."
"Sell Ashok Leyland, target price Rs 116 : HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/sell-ashok-leyland-target-price-rs-116-hdfc-securities/articleshow/99606731.cms,"Apr 19, 2023, 12:35 PM IST",Margin expansion to be driven by sharp pick-up in volumes.
"Add ITC, target price Rs 395: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-itc-target-price-rs-395-hdfc-securities/articleshow/99605917.cms,"Apr 19, 2023, 12:12 PM IST","Promoters held 0 per cent stake in the company as of 31-Mar-2023, while FIIs owned 43.35 per cent, DIIs 31.15 per cent."
"Reduce Hindustan Unilever, target price Rs 2450: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-hindustan-unilever-target-price-rs-2450-hdfc-securities/articleshow/99605694.cms,"Apr 19, 2023, 12:06 PM IST","Further, it models 26/11/8% YoY growth for Home Care, BPC and Food business."
"Buy Angel One, target price Rs 1800: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-angel-one-target-price-rs-1800-hdfc-securities/articleshow/99605449.cms,"Apr 19, 2023, 11:59 AM IST","The brokerage maintains BUY rating with a revised target price of INR1,800 (15x Mar-25E EPS, rolling forward multiple from Sep-24E)."
"Buy Shriram Finance, target price Rs 1900: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-shriram-finance-target-price-rs-1900-jm-financial/articleshow/99605039.cms,"Apr 19, 2023, 11:45 AM IST","Shriram Finance, incorporated in the year 1979, is a Large Cap company (having a market cap of Rs 50663.75 Crore) operating in NBFC sector.JM Financial values SHF at 1.3x/8x FY25e P/BV and P/E to arrive at a target price of INR 1,900."
"Buy Devyani International, target price Rs 195.: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-devyani-international-target-price-rs-195-jm-financial/articleshow/99604236.cms,"Apr 19, 2023, 11:18 AM IST",Valuation premium to peers is justified.
"Buy Angel One, target price Rs 1800 : Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-angel-one-ltd-target-price-rs-1800-0-motilal-oswal-financial-services/articleshow/99603977.cms,"Apr 19, 2023, 11:11 AM IST","Promoters held 43.68 per cent stake in the company as of 31-Dec-2022, while FIIs owned 17.25 per cent, DIIs 9.27 per cent."
"Add ICICI Lombard General Insurance Company, target price Rs 1370 : HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-icici-lombard-general-insurance-company-target-price-rs-1370-hdfc-securities/articleshow/99603794.cms,"Apr 19, 2023, 11:04 AM IST","Given the strong demand outlook in the underlying autos segment, the brokerage argues that the pessimism is overdone and it maintains ADD with a revised TP of INR1,370 (implied Mar-25E P/E of 27x and P/ABV of 4.8x)."
"Buy ICICI Lombard General Insurance Company, target price Rs 1400: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-lombard-general-insurance-company-target-price-rs-1400-motilal-oswal-financial-services/articleshow/99602839.cms,"Apr 19, 2023, 10:29 AM IST","ICICI Lombard General Insurance Company, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 53478.06 Crore) operating in Financial Services sector."
"Buy Granules India, target price Rs 340: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-granules-india-target-price-rs-340-icici-direct/articleshow/99602542.cms,"Apr 19, 2023, 10:18 AM IST","Granules’ share price has been in a corrective phase for past six months and underwent a healthy base formation in past 12 weeks, thus offering fresh entry opportunity with decent risk-reward setup."
"Buy Just Dial, target price Rs 870: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-just-dial-target-price-rs-870-icici-securities/articleshow/99601985.cms,"Apr 19, 2023, 09:54 AM IST",".In view of the better-than-expected margin outlook, the brokerage increases its EPS estimates for FY24E/FY25E by 15%/9%."
"Add Crisil, target price Rs 3550: Yes Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-crisil-target-price-rs-3550-yes-securities/articleshow/99601655.cms,"Apr 19, 2023, 09:39 AM IST",Re-rating would be contingent on further sustenance of revenue growth and resumption of upward margin trajectory.
"Buy Havells India, target price Rs 1225.5 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-havells-india-target-price-rs-1225-5-icici-direct/articleshow/99601528.cms,"Apr 19, 2023, 09:33 AM IST",Price breakout above a falling supply line joining highs since December 2022 signalling resumption of the up move.
"Add ICICI Lombard General Insurance Company, target price Rs 1245.: Yes Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-icici-lombard-general-insurance-company-target-price-rs-1245-yes-securities/articleshow/99601342.cms,"Apr 19, 2023, 09:23 AM IST","ICICI Lombard General Insurance Company, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 55530.84 Crore) operating in Financial Services sector."
"Buy Ircon International, target price Rs 69: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ircon-international-target-price-rs-69-hdfc-securities/articleshow/99601234.cms,"Apr 19, 2023, 09:16 AM IST",Breakout from symmetrical triangle on the daily chart with jump in volumes.
"Buy Bank of Baroda, target price Rs 202: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bank-of-baroda-target-price-rs-202-hdfc-securities/articleshow/99601117.cms,"Apr 19, 2023, 09:08 AM IST","Stock price is placed above all important moving averages, indicating bullish trend on all time frames."
"Buy Saregama India, target price Rs 450: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-saregama-india-target-price-rs-450-jm-financial/articleshow/99578570.cms,"Apr 18, 2023, 12:23 PM IST","Promoters held 58.49 per cent stake in the company as of 31-Dec-2022, while FIIs owned 17.47 per cent, DIIs 2.65 per cent."
"Buy PVR, target price Rs 2155: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-pvr-target-price-rs-2155-jm-financial/articleshow/99578489.cms,"Apr 18, 2023, 12:20 PM IST","PVR, incorporated in the year 1995, is a Mid Cap company (having a market cap of Rs 15047.78 Crore) operating in Media & Entertainment sector."
"Buy Zee Entertainment Enterprises, target price Rs 300: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-zee-entertainment-enterprises-target-price-rs-300-jm-financial/articleshow/99578318.cms,"Apr 18, 2023, 12:14 PM IST","Release of Thinuvu (Tamil), Mr Chaterjee Vs Norway and other regional releases during the quarter should help improve other sales & services revenue sequentially ."
"Buy Sun TV Network, target price Rs 720: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sun-tv-network-target-price-rs-720-jm-financial/articleshow/99578143.cms,"Apr 18, 2023, 12:07 PM IST","Sun TV Network, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 16697.37 Crore) operating in Media & Entertainment sector."
